,2000,2010,2020
12993,6.0,6.0,6.0
12994,6.0,6.0,6.0
12995,6.0,6.0,6.0
12996,0.0,0.0,0.0
12997,6.0,6.0,6.0
12998,6.0,6.0,6.0
12999,0.0,0.0,0.0
13000,6.0,6.0,6.0
13001,0.0,0.0,0.0
13002,0.0,0.0,0.0
13003,6.0,6.0,6.0
13004,6.0,6.0,6.0
13005,5.0,5.0,5.0
13006,6.0,6.0,6.0
13007,6.0,6.0,6.0
13008,6.0,6.0,6.0
13009,6.0,6.0,6.0
13010,6.0,6.0,6.0
13011,6.0,6.0,6.0
13012,6.0,6.0,6.0
13013,6.0,6.0,6.0
13014,6.0,6.0,6.0
13015,6.0,6.0,6.0
13016,5.0,5.0,5.0
13017,0.0,0.0,0.0
13018,6.0,6.0,6.0
13019,6.0,6.0,6.0
13020,6.0,6.0,6.0
13021,6.0,6.0,6.0
13022,5.0,5.0,5.0
13023,6.0,6.0,6.0
13024,6.0,6.0,6.0
13025,6.0,6.0,6.0
13026,6.0,6.0,6.0
13027,6.0,6.0,6.0
13028,6.0,6.0,6.0
13029,6.0,6.0,6.0
13030,6.0,6.0,6.0
13031,6.0,6.0,6.0
13032,6.0,6.0,6.0
13033,6.0,6.0,6.0
13034,6.0,6.0,6.0
13035,0.0,0.0,6.0
13036,6.0,6.0,6.0
13037,6.0,6.0,6.0
13038,6.0,6.0,6.0
13039,6.0,6.0,6.0
13040,5.0,5.0,5.0
13041,6.0,6.0,6.0
13042,6.0,6.0,6.0
13043,6.0,6.0,6.0
13044,6.0,6.0,6.0
13045,6.0,6.0,6.0
13046,0.0,0.0,0.0
13047,6.0,6.0,6.0
13048,6.0,6.0,6.0
13049,6.0,6.0,6.0
13050,6.0,6.0,6.0
13051,6.0,6.0,6.0
13052,6.0,6.0,6.0
13053,6.0,6.0,6.0
13054,6.0,6.0,6.0
13055,0.0,0.0,0.0
13056,6.0,6.0,6.0
13057,6.0,6.0,6.0
13058,6.0,6.0,6.0
13059,6.0,6.0,6.0
13060,6.0,6.0,6.0
13061,0.0,0.0,0.0
13062,6.0,6.0,6.0
13063,6.0,6.0,6.0
13064,6.0,6.0,6.0
13065,6.0,6.0,6.0
13066,6.0,6.0,6.0
13067,6.0,6.0,6.0
13068,6.0,6.0,6.0
13069,6.0,6.0,6.0
13070,6.0,6.0,6.0
13071,6.0,6.0,6.0
13072,6.0,6.0,6.0
13073,6.0,6.0,6.0
13074,6.0,6.0,6.0
13075,0.0,0.0,0.0
13076,6.0,6.0,6.0
13077,6.0,6.0,6.0
13078,6.0,6.0,6.0
13079,6.0,6.0,6.0
13080,6.0,6.0,6.0
13081,6.0,6.0,6.0
13082,6.0,6.0,6.0
13083,6.0,6.0,6.0
13084,6.0,6.0,6.0
13085,6.0,6.0,6.0
13086,6.0,6.0,6.0
13087,6.0,6.0,6.0
13088,5.0,5.0,5.0
13089,6.0,6.0,6.0
13090,6.0,6.0,6.0
13091,6.0,6.0,6.0
13092,6.0,6.0,6.0
13093,6.0,6.0,6.0
13094,6.0,6.0,6.0
13095,6.0,6.0,6.0
13096,6.0,6.0,6.0
13097,6.0,6.0,6.0
13098,6.0,6.0,6.0
13099,6.0,6.0,6.0
13100,6.0,6.0,6.0
13101,6.0,6.0,6.0
13102,6.0,6.0,6.0
13103,6.0,6.0,6.0
13104,6.0,6.0,6.0
13105,6.0,6.0,6.0
13106,5.0,5.0,5.0
13107,6.0,6.0,6.0
13108,6.0,6.0,6.0
13109,6.0,6.0,6.0
13110,6.0,6.0,6.0
13111,6.0,6.0,6.0
13112,6.0,6.0,6.0
13113,6.0,6.0,6.0
13114,6.0,6.0,6.0
13115,6.0,6.0,6.0
13116,6.0,6.0,6.0
13117,6.0,6.0,6.0
13118,6.0,6.0,6.0
13119,6.0,6.0,6.0
13120,6.0,6.0,6.0
13121,6.0,6.0,6.0
13122,6.0,6.0,6.0
13123,6.0,6.0,6.0
13124,6.0,6.0,6.0
13125,6.0,6.0,6.0
13126,6.0,6.0,6.0
13127,6.0,6.0,6.0
13128,6.0,6.0,6.0
13129,0.0,0.0,0.0
13130,6.0,6.0,6.0
13131,5.0,5.0,5.0
13132,6.0,6.0,6.0
13133,6.0,6.0,6.0
13134,6.0,6.0,6.0
13135,0.0,0.0,0.0
13136,6.0,6.0,6.0
13137,6.0,6.0,6.0
13138,6.0,6.0,6.0
13139,6.0,6.0,6.0
13140,6.0,6.0,6.0
13141,6.0,6.0,6.0
13142,6.0,6.0,6.0
13143,6.0,6.0,6.0
13144,6.0,6.0,6.0
13145,6.0,6.0,6.0
13146,6.0,6.0,6.0
13147,6.0,6.0,6.0
13148,6.0,6.0,6.0
13149,6.0,6.0,6.0
13150,6.0,6.0,6.0
13151,6.0,6.0,6.0
13152,6.0,6.0,6.0
13153,6.0,6.0,6.0
13154,6.0,6.0,6.0
13155,5.0,5.0,5.0
13156,0.0,0.0,0.0
13157,6.0,6.0,6.0
13158,6.0,6.0,6.0
13159,6.0,6.0,6.0
13160,6.0,6.0,6.0
13161,6.0,6.0,6.0
13162,6.0,6.0,6.0
13163,0.0,0.0,0.0
13164,6.0,6.0,6.0
13165,6.0,6.0,6.0
13166,6.0,6.0,6.0
13167,6.0,6.0,6.0
13168,6.0,6.0,6.0
13169,6.0,6.0,6.0
13170,6.0,6.0,6.0
13171,6.0,6.0,6.0
13172,6.0,6.0,6.0
13173,6.0,6.0,6.0
13174,6.0,6.0,6.0
13175,6.0,6.0,6.0
13176,6.0,6.0,6.0
13177,6.0,6.0,6.0
13178,0.0,0.0,0.0
13179,5.0,5.0,5.0
13180,6.0,6.0,6.0
13181,6.0,6.0,6.0
13182,6.0,6.0,6.0
13183,6.0,6.0,6.0
13184,6.0,6.0,6.0
13185,4.0,4.0,4.0
13186,6.0,6.0,6.0
13187,0.0,0.0,0.0
13188,6.0,6.0,6.0
13189,6.0,6.0,6.0
13190,6.0,6.0,6.0
13191,6.0,6.0,6.0
13192,6.0,6.0,6.0
13193,6.0,6.0,6.0
13194,6.0,6.0,6.0
13195,6.0,6.0,6.0
13196,6.0,6.0,6.0
13197,6.0,6.0,6.0
13198,0.0,0.0,0.0
13199,6.0,6.0,6.0
13200,6.0,6.0,6.0
13201,6.0,6.0,6.0
13202,6.0,6.0,6.0
13203,6.0,6.0,6.0
13204,6.0,6.0,6.0
13205,6.0,6.0,6.0
13206,6.0,6.0,6.0
13207,6.0,6.0,6.0
13208,6.0,6.0,6.0
13209,6.0,6.0,6.0
13210,5.0,5.0,5.0
13211,6.0,6.0,6.0
13212,6.0,6.0,6.0
13213,6.0,6.0,6.0
13214,6.0,6.0,6.0
13215,6.0,6.0,6.0
13216,6.0,6.0,6.0
13217,6.0,6.0,6.0
13218,6.0,6.0,6.0
13219,6.0,6.0,6.0
13220,0.0,0.0,0.0
13221,0.0,0.0,0.0
13222,0.0,0.0,0.0
13223,0.0,0.0,0.0
13224,3.0,3.0,3.0
13225,3.0,3.0,3.0
13226,3.0,3.0,3.0
13227,6.0,6.0,6.0
13228,5.0,5.0,5.0
13229,3.0,3.0,3.0
13230,0.0,0.0,0.0
13231,2.0,2.0,2.0
13232,3.0,3.0,3.0
13233,0.0,0.0,0.0
13234,5.0,5.0,5.0
13235,0.0,0.0,0.0
13236,0.0,0.0,0.0
13237,3.0,3.0,3.0
13238,0.0,0.0,0.0
13239,0.0,0.0,0.0
13240,4.0,4.0,4.0
13241,0.0,0.0,0.0
13242,3.0,3.0,3.0
13243,3.0,3.0,3.0
13244,3.0,3.0,3.0
13245,3.0,3.0,3.0
13246,0.0,0.0,0.0
13247,4.0,4.0,4.0
13248,4.0,4.0,4.0
13249,4.0,4.0,4.0
13250,4.0,4.0,4.0
13251,4.0,4.0,4.0
13252,4.0,4.0,4.0
13253,4.0,4.0,4.0
13254,4.0,4.0,4.0
13255,4.0,4.0,4.0
13256,4.0,4.0,4.0
13257,0.0,0.0,0.0
13258,0.0,0.0,0.0
13259,0.0,0.0,0.0
13260,0.0,0.0,0.0
13261,0.0,0.0,0.0
13262,0.0,0.0,0.0
13263,0.0,0.0,0.0
13264,0.0,0.0,0.0
13265,0.0,0.0,0.0
13266,0.0,0.0,0.0
13267,0.0,0.0,0.0
13268,0.0,0.0,0.0
13269,0.0,0.0,0.0
13270,0.0,0.0,0.0
13271,0.0,0.0,0.0
13272,0.0,0.0,0.0
13273,0.0,0.0,0.0
13274,0.0,0.0,0.0
13275,0.0,0.0,0.0
13276,0.0,0.0,0.0
13277,4.0,4.0,4.0
13278,4.0,4.0,4.0
13279,4.0,4.0,4.0
13280,4.0,4.0,4.0
13281,4.0,4.0,4.0
13282,4.0,4.0,4.0
13283,4.0,4.0,4.0
13284,4.0,4.0,4.0
13285,4.0,4.0,4.0
13286,4.0,4.0,4.0
13287,4.0,4.0,4.0
13288,4.0,4.0,4.0
13289,4.0,4.0,4.0
13290,4.0,4.0,4.0
13291,4.0,4.0,4.0
13292,4.0,4.0,4.0
13293,4.0,4.0,4.0
13294,4.0,4.0,4.0
13295,4.0,4.0,4.0
13296,4.0,4.0,4.0
13297,4.0,4.0,4.0
13298,4.0,4.0,4.0
13299,4.0,4.0,4.0
13300,4.0,4.0,4.0
13301,4.0,4.0,4.0
13302,4.0,4.0,4.0
13303,4.0,4.0,4.0
13304,4.0,4.0,4.0
13305,4.0,4.0,4.0
13306,4.0,4.0,4.0
13307,3.0,3.0,3.0
13308,4.0,4.0,4.0
13309,0.0,0.0,0.0
13310,0.0,0.0,0.0
13311,0.0,0.0,0.0
13312,0.0,0.0,0.0
13313,0.0,0.0,0.0
13314,0.0,0.0,0.0
13315,0.0,0.0,0.0
13316,0.0,0.0,0.0
13317,0.0,0.0,0.0
13318,0.0,0.0,0.0
13319,0.0,0.0,0.0
13320,0.0,0.0,0.0
13321,0.0,0.0,0.0
13322,0.0,0.0,0.0
13323,0.0,0.0,0.0
13324,0.0,0.0,0.0
13325,0.0,0.0,0.0
13326,0.0,0.0,0.0
13327,0.0,0.0,0.0
13328,0.0,0.0,0.0
13329,0.0,0.0,0.0
13330,0.0,0.0,0.0
13331,0.0,0.0,0.0
13332,0.0,0.0,0.0
13333,0.0,0.0,0.0
13334,0.0,0.0,0.0
13335,0.0,0.0,0.0
13336,0.0,0.0,0.0
13337,0.0,0.0,0.0
13338,0.0,0.0,0.0
13339,0.0,0.0,0.0
13340,0.0,0.0,0.0
13341,0.0,0.0,0.0
13342,0.0,0.0,0.0
13343,0.0,0.0,0.0
13344,0.0,0.0,0.0
13345,0.0,0.0,0.0
13346,0.0,0.0,0.0
13347,0.0,0.0,0.0
13348,0.0,0.0,0.0
13349,0.0,0.0,0.0
13350,0.0,0.0,0.0
13351,0.0,0.0,0.0
13352,0.0,0.0,0.0
13353,0.0,0.0,0.0
13354,0.0,0.0,0.0
13355,0.0,0.0,0.0
13356,0.0,0.0,0.0
13357,0.0,0.0,0.0
13358,0.0,0.0,0.0
13359,0.0,0.0,0.0
13360,0.0,0.0,0.0
13361,0.0,0.0,0.0
13362,0.0,0.0,0.0
13363,0.0,0.0,0.0
13364,0.0,0.0,0.0
13365,0.0,0.0,0.0
13366,0.0,0.0,0.0
13367,0.0,0.0,0.0
13368,0.0,0.0,0.0
13369,0.0,0.0,0.0
13370,0.0,0.0,0.0
13371,0.0,0.0,0.0
13372,0.0,0.0,0.0
13373,0.0,0.0,0.0
13374,0.0,0.0,0.0
13375,0.0,0.0,0.0
13376,0.0,0.0,0.0
13377,0.0,0.0,0.0
13378,0.0,0.0,0.0
13379,0.0,0.0,0.0
13380,0.0,0.0,0.0
13381,0.0,0.0,0.0
13382,0.0,0.0,0.0
13383,0.0,0.0,0.0
13384,0.0,0.0,0.0
13385,0.0,0.0,0.0
13386,0.0,0.0,0.0
13387,0.0,0.0,0.0
13388,0.0,0.0,0.0
13389,0.0,0.0,0.0
13390,0.0,0.0,0.0
13391,0.0,0.0,0.0
13392,0.0,0.0,0.0
13393,0.0,0.0,0.0
13394,0.0,0.0,0.0
13395,0.0,0.0,0.0
13396,0.0,0.0,0.0
13397,0.0,0.0,0.0
13398,0.0,0.0,0.0
13399,0.0,0.0,0.0
13400,0.0,0.0,0.0
13401,0.0,0.0,0.0
13402,0.0,0.0,0.0
13403,0.0,0.0,0.0
13404,0.0,0.0,0.0
13405,0.0,0.0,0.0
13406,0.0,0.0,0.0
13407,0.0,0.0,0.0
13408,0.0,0.0,0.0
13409,0.0,0.0,0.0
13410,0.0,0.0,0.0
13411,0.0,0.0,0.0
13412,0.0,0.0,0.0
13413,0.0,0.0,0.0
13414,0.0,0.0,0.0
13415,0.0,0.0,0.0
13416,0.0,0.0,0.0
13417,0.0,0.0,0.0
13418,0.0,0.0,0.0
13419,0.0,0.0,0.0
13420,0.0,0.0,0.0
13421,0.0,0.0,0.0
13422,0.0,0.0,0.0
13423,0.0,0.0,0.0
13424,0.0,0.0,0.0
13425,0.0,0.0,0.0
13426,0.0,0.0,0.0
13427,0.0,0.0,0.0
13428,0.0,0.0,0.0
13429,0.0,0.0,0.0
13430,0.0,0.0,0.0
13431,0.0,0.0,0.0
13432,0.0,0.0,0.0
13433,0.0,0.0,0.0
13434,0.0,0.0,0.0
13435,0.0,0.0,0.0
13436,0.0,0.0,0.0
13437,0.0,0.0,0.0
13438,0.0,0.0,0.0
13439,0.0,0.0,0.0
13440,0.0,0.0,0.0
13441,0.0,0.0,0.0
13442,0.0,0.0,0.0
13443,0.0,0.0,0.0
13444,0.0,0.0,0.0
13445,0.0,0.0,0.0
13446,0.0,0.0,0.0
13447,0.0,0.0,0.0
13448,0.0,0.0,0.0
13449,0.0,0.0,0.0
13450,0.0,0.0,0.0
13451,0.0,0.0,0.0
13452,0.0,0.0,0.0
13453,0.0,0.0,0.0
13454,0.0,0.0,0.0
13455,0.0,0.0,0.0
13456,0.0,0.0,0.0
13457,0.0,0.0,0.0
13458,0.0,0.0,0.0
13459,0.0,0.0,0.0
13460,0.0,0.0,0.0
13461,0.0,0.0,0.0
13462,0.0,0.0,0.0
13463,0.0,0.0,0.0
13464,0.0,0.0,0.0
13465,0.0,0.0,0.0
13466,0.0,0.0,0.0
13467,0.0,0.0,0.0
13468,0.0,0.0,0.0
13469,0.0,0.0,0.0
13470,0.0,0.0,0.0
13471,0.0,0.0,0.0
13472,0.0,0.0,0.0
13473,0.0,0.0,0.0
13474,0.0,0.0,0.0
13475,0.0,0.0,0.0
13476,0.0,0.0,0.0
13477,0.0,0.0,0.0
13478,0.0,0.0,0.0
13479,0.0,0.0,0.0
13480,0.0,0.0,0.0
13481,0.0,0.0,0.0
13482,0.0,0.0,0.0
13483,0.0,0.0,0.0
13484,0.0,0.0,0.0
13485,0.0,0.0,0.0
13486,0.0,0.0,0.0
13487,0.0,0.0,0.0
13488,0.0,0.0,0.0
13489,0.0,0.0,0.0
13490,0.0,0.0,0.0
13491,0.0,0.0,0.0
13492,0.0,0.0,0.0
13493,0.0,0.0,0.0
13494,0.0,0.0,0.0
13495,0.0,0.0,0.0
13496,0.0,0.0,0.0
13497,0.0,0.0,0.0
13498,0.0,0.0,0.0
13499,0.0,0.0,0.0
13500,0.0,0.0,0.0
13501,0.0,0.0,0.0
13502,0.0,0.0,0.0
13503,0.0,0.0,0.0
13504,0.0,0.0,0.0
13505,0.0,0.0,0.0
13506,0.0,0.0,0.0
13507,0.0,0.0,0.0
13508,0.0,0.0,0.0
13509,0.0,0.0,0.0
13510,0.0,0.0,0.0
13511,0.0,0.0,0.0
13512,0.0,0.0,0.0
13513,0.0,0.0,0.0
13514,0.0,0.0,0.0
13515,0.0,0.0,0.0
13516,0.0,0.0,0.0
13517,0.0,0.0,0.0
13518,0.0,0.0,0.0
13519,0.0,0.0,0.0
13520,0.0,0.0,0.0
13521,0.0,0.0,0.0
13522,0.0,0.0,0.0
13523,0.0,0.0,0.0
13524,0.0,0.0,0.0
13525,0.0,0.0,0.0
13526,0.0,0.0,0.0
13527,0.0,0.0,0.0
13528,0.0,0.0,0.0
13529,0.0,0.0,0.0
13530,0.0,0.0,0.0
13531,0.0,0.0,0.0
13532,0.0,0.0,0.0
13533,0.0,0.0,0.0
13534,0.0,0.0,0.0
13535,0.0,0.0,0.0
13536,0.0,0.0,0.0
13537,0.0,0.0,0.0
13538,4.0,4.0,4.0
13539,4.0,4.0,4.0
13540,4.0,4.0,4.0
13541,4.0,4.0,4.0
13542,4.0,4.0,4.0
13543,4.0,4.0,4.0
13544,4.0,4.0,4.0
13545,4.0,4.0,4.0
13546,4.0,4.0,4.0
13547,4.0,4.0,4.0
13548,4.0,4.0,4.0
13549,4.0,4.0,4.0
13550,4.0,4.0,4.0
13551,4.0,4.0,4.0
13552,4.0,4.0,4.0
13553,4.0,4.0,4.0
13554,4.0,4.0,4.0
13555,4.0,4.0,4.0
13556,4.0,4.0,4.0
13557,4.0,4.0,4.0
13558,4.0,4.0,4.0
13559,4.0,4.0,4.0
13560,4.0,4.0,4.0
13561,4.0,4.0,4.0
13562,3.0,3.0,3.0
13563,3.0,3.0,3.0
13564,3.0,3.0,3.0
13565,3.0,3.0,3.0
13566,3.0,3.0,3.0
13567,3.0,3.0,0.0
13568,0.0,0.0,0.0
13569,0.0,0.0,0.0
13570,4.0,4.0,4.0
13571,4.0,4.0,4.0
13572,4.0,4.0,4.0
13573,4.0,4.0,4.0
13574,4.0,4.0,4.0
13575,4.0,4.0,4.0
13576,4.0,4.0,4.0
13577,4.0,4.0,4.0
13578,4.0,4.0,4.0
13579,4.0,4.0,4.0
13580,4.0,4.0,4.0
13581,4.0,4.0,4.0
13582,4.0,4.0,4.0
13583,4.0,4.0,4.0
13584,4.0,4.0,4.0
13585,4.0,4.0,4.0
13586,4.0,4.0,4.0
13587,4.0,4.0,4.0
13588,4.0,4.0,4.0
13589,4.0,4.0,4.0
13590,4.0,4.0,4.0
13591,4.0,4.0,4.0
13592,4.0,4.0,4.0
13593,4.0,4.0,4.0
13594,4.0,4.0,4.0
13595,4.0,4.0,4.0
13596,4.0,4.0,4.0
13597,4.0,4.0,4.0
13598,4.0,4.0,4.0
13599,4.0,4.0,4.0
13600,4.0,4.0,4.0
13601,4.0,4.0,4.0
13602,4.0,4.0,4.0
13603,4.0,4.0,4.0
13604,4.0,4.0,4.0
13605,4.0,4.0,4.0
13606,0.0,0.0,0.0
13607,0.0,0.0,0.0
13608,0.0,0.0,0.0
13609,4.0,4.0,4.0
13610,4.0,4.0,4.0
13611,3.0,3.0,3.0
13612,0.0,0.0,0.0
13613,3.0,3.0,3.0
13614,0.0,0.0,0.0
13615,0.0,0.0,0.0
13616,0.0,0.0,0.0
13617,0.0,0.0,0.0
13618,0.0,0.0,0.0
13619,3.0,3.0,3.0
13620,0.0,0.0,0.0
13621,0.0,0.0,0.0
13622,3.0,3.0,3.0
13623,3.0,3.0,3.0
13624,3.0,3.0,3.0
13625,0.0,0.0,0.0
13626,3.0,3.0,3.0
13627,4.0,4.0,4.0
13628,3.0,3.0,3.0
13629,3.0,3.0,3.0
13630,3.0,3.0,3.0
13631,3.0,3.0,3.0
13632,3.0,3.0,3.0
13633,3.0,3.0,3.0
13634,3.0,3.0,3.0
13635,3.0,3.0,3.0
13636,2.0,2.0,2.0
13637,3.0,3.0,3.0
13638,3.0,3.0,3.0
13639,3.0,3.0,3.0
13640,3.0,3.0,3.0
13641,0.0,0.0,0.0
13642,3.0,3.0,3.0
13643,3.0,3.0,3.0
13644,3.0,3.0,3.0
13645,3.0,3.0,3.0
13646,2.0,2.0,2.0
13647,3.0,3.0,3.0
13648,3.0,3.0,3.0
13649,3.0,3.0,3.0
13650,3.0,3.0,3.0
13651,3.0,3.0,3.0
13652,3.0,3.0,3.0
13653,3.0,3.0,3.0
13654,3.0,3.0,3.0
13655,3.0,3.0,3.0
13656,2.0,2.0,2.0
13657,3.0,3.0,3.0
13658,3.0,3.0,3.0
13659,3.0,3.0,3.0
13660,3.0,3.0,3.0
13661,3.0,3.0,3.0
13662,3.0,0.0,3.0
13663,0.0,0.0,0.0
13664,3.0,3.0,3.0
13665,3.0,3.0,3.0
13666,0.0,0.0,0.0
13667,3.0,3.0,3.0
13668,3.0,3.0,3.0
13669,0.0,0.0,0.0
13670,3.0,3.0,3.0
13671,3.0,3.0,3.0
13672,3.0,3.0,3.0
13673,3.0,3.0,3.0
13674,3.0,3.0,3.0
13675,3.0,3.0,3.0
13676,3.0,3.0,3.0
13677,3.0,3.0,3.0
13678,3.0,3.0,3.0
13679,0.0,0.0,0.0
13680,3.0,3.0,3.0
13681,3.0,3.0,3.0
13682,3.0,3.0,3.0
13683,3.0,3.0,3.0
13684,3.0,3.0,3.0
13685,3.0,3.0,3.0
13686,3.0,3.0,3.0
13687,0.0,0.0,0.0
13688,3.0,3.0,3.0
13689,3.0,3.0,3.0
13690,0.0,0.0,0.0
13691,0.0,0.0,0.0
13692,3.0,3.0,3.0
13693,3.0,3.0,3.0
13694,0.0,0.0,0.0
13695,0.0,0.0,0.0
13696,3.0,3.0,3.0
13697,3.0,3.0,3.0
13698,0.0,0.0,0.0
13699,0.0,0.0,0.0
13700,0.0,0.0,0.0
13701,0.0,0.0,0.0
13702,0.0,0.0,0.0
13703,0.0,0.0,0.0
13704,0.0,0.0,0.0
13705,3.0,3.0,3.0
13706,3.0,3.0,3.0
13707,3.0,3.0,3.0
13708,0.0,0.0,0.0
13709,0.0,0.0,0.0
13710,3.0,3.0,3.0
13711,0.0,0.0,0.0
13712,0.0,0.0,0.0
13713,4.0,4.0,4.0
13714,4.0,4.0,4.0
13715,4.0,4.0,4.0
13716,4.0,4.0,4.0
13717,4.0,4.0,4.0
13718,4.0,4.0,4.0
13719,4.0,4.0,4.0
13720,4.0,4.0,4.0
13721,4.0,4.0,4.0
13722,4.0,4.0,4.0
13723,4.0,4.0,4.0
13724,4.0,4.0,4.0
13725,4.0,4.0,4.0
13726,4.0,4.0,4.0
13727,4.0,4.0,4.0
13728,4.0,4.0,4.0
13729,4.0,4.0,4.0
13730,4.0,4.0,4.0
13731,4.0,4.0,4.0
13732,4.0,4.0,4.0
13733,4.0,4.0,4.0
13734,4.0,4.0,4.0
13735,4.0,4.0,4.0
13736,4.0,4.0,4.0
13737,4.0,4.0,4.0
13738,4.0,4.0,4.0
13739,4.0,4.0,4.0
13740,4.0,4.0,4.0
13741,4.0,4.0,4.0
13742,4.0,4.0,4.0
13743,4.0,4.0,4.0
13744,4.0,4.0,4.0
13745,4.0,4.0,4.0
13746,4.0,4.0,4.0
13747,4.0,4.0,4.0
13748,4.0,4.0,4.0
13749,4.0,4.0,4.0
13750,4.0,4.0,4.0
13751,4.0,4.0,4.0
13752,4.0,4.0,4.0
13753,4.0,4.0,4.0
13754,4.0,4.0,4.0
13755,4.0,4.0,4.0
13756,3.0,3.0,3.0
13757,3.0,3.0,3.0
13758,3.0,3.0,3.0
13759,0.0,0.0,0.0
13760,3.0,3.0,3.0
13761,3.0,3.0,3.0
13762,3.0,3.0,3.0
13763,3.0,3.0,3.0
13764,3.0,3.0,3.0
13765,3.0,3.0,3.0
13766,3.0,3.0,3.0
13767,3.0,3.0,3.0
13768,0.0,0.0,0.0
13769,0.0,0.0,0.0
13770,0.0,0.0,0.0
13771,0.0,0.0,0.0
13772,0.0,0.0,0.0
13773,0.0,0.0,0.0
13774,0.0,0.0,0.0
13775,0.0,0.0,0.0
13776,0.0,0.0,0.0
13777,0.0,0.0,0.0
13778,0.0,0.0,0.0
13779,4.0,4.0,4.0
13780,4.0,4.0,4.0
13781,4.0,4.0,4.0
13782,4.0,4.0,4.0
13783,4.0,4.0,4.0
13784,4.0,4.0,4.0
13785,4.0,4.0,4.0
13786,4.0,4.0,4.0
13787,4.0,4.0,4.0
13788,4.0,4.0,4.0
13789,4.0,4.0,4.0
13790,4.0,4.0,4.0
13791,3.0,3.0,3.0
13792,4.0,4.0,4.0
13793,4.0,4.0,4.0
13794,5.0,5.0,5.0
13795,5.0,5.0,5.0
13796,4.0,4.0,4.0
13797,4.0,4.0,4.0
13798,4.0,4.0,4.0
13799,4.0,4.0,4.0
13800,4.0,4.0,4.0
13801,4.0,4.0,4.0
13802,4.0,4.0,4.0
13803,4.0,4.0,4.0
13804,4.0,4.0,4.0
13805,4.0,4.0,4.0
13806,4.0,4.0,4.0
13807,4.0,4.0,4.0
13808,4.0,4.0,4.0
13809,4.0,4.0,4.0
13810,4.0,4.0,4.0
13811,4.0,4.0,4.0
13812,4.0,4.0,4.0
13813,4.0,4.0,4.0
13814,4.0,4.0,4.0
13815,4.0,4.0,4.0
13816,4.0,4.0,4.0
13817,4.0,4.0,4.0
13818,4.0,4.0,4.0
13819,4.0,4.0,4.0
13820,4.0,4.0,4.0
13821,4.0,4.0,4.0
13822,4.0,4.0,4.0
13823,4.0,4.0,4.0
13824,4.0,4.0,4.0
13825,4.0,4.0,4.0
13826,4.0,4.0,4.0
13827,4.0,4.0,4.0
13828,4.0,4.0,4.0
13829,4.0,4.0,4.0
13830,4.0,4.0,4.0
13831,4.0,4.0,4.0
13832,4.0,4.0,4.0
13833,4.0,4.0,4.0
13834,3.0,3.0,3.0
13835,4.0,4.0,4.0
13836,4.0,4.0,4.0
13837,0.0,0.0,0.0
13838,4.0,4.0,4.0
13839,4.0,4.0,4.0
13840,4.0,4.0,4.0
13841,4.0,4.0,4.0
13842,4.0,4.0,4.0
13843,0.0,0.0,0.0
13844,4.0,4.0,4.0
13845,4.0,4.0,4.0
13846,4.0,4.0,4.0
13847,4.0,4.0,4.0
13848,4.0,4.0,4.0
13849,4.0,4.0,4.0
13850,4.0,4.0,4.0
13851,4.0,4.0,4.0
13852,4.0,4.0,4.0
13853,4.0,4.0,4.0
13854,4.0,4.0,4.0
13855,4.0,4.0,4.0
13856,4.0,4.0,4.0
13857,4.0,4.0,4.0
13858,4.0,4.0,4.0
13859,4.0,4.0,4.0
13860,4.0,4.0,4.0
13861,4.0,4.0,4.0
13862,4.0,4.0,4.0
13863,4.0,4.0,4.0
13864,4.0,4.0,4.0
13865,4.0,4.0,4.0
13866,4.0,4.0,4.0
13867,4.0,4.0,4.0
13868,4.0,4.0,4.0
13869,4.0,4.0,4.0
13870,4.0,4.0,4.0
13871,4.0,4.0,4.0
13872,4.0,4.0,4.0
13873,4.0,4.0,4.0
13874,4.0,4.0,4.0
13875,4.0,4.0,4.0
13876,4.0,4.0,4.0
13877,0.0,0.0,0.0
13878,4.0,4.0,4.0
13879,4.0,4.0,4.0
13880,4.0,4.0,4.0
13881,4.0,4.0,4.0
13882,4.0,4.0,4.0
13883,4.0,4.0,4.0
13884,0.0,0.0,0.0
13885,4.0,4.0,4.0
13886,0.0,0.0,0.0
13887,4.0,4.0,4.0
13888,4.0,4.0,4.0
13889,4.0,4.0,4.0
13890,4.0,4.0,4.0
13891,4.0,4.0,4.0
13892,4.0,4.0,4.0
13893,4.0,4.0,4.0
13894,4.0,4.0,4.0
13895,4.0,4.0,4.0
13896,4.0,4.0,4.0
13897,4.0,4.0,4.0
13898,4.0,4.0,4.0
13899,4.0,4.0,4.0
13900,4.0,4.0,4.0
13901,4.0,4.0,4.0
13902,4.0,4.0,4.0
13903,4.0,4.0,4.0
13904,4.0,4.0,4.0
13905,4.0,4.0,4.0
13906,4.0,4.0,4.0
13907,4.0,4.0,4.0
13908,4.0,4.0,4.0
13909,4.0,4.0,4.0
13910,4.0,4.0,4.0
13911,4.0,4.0,4.0
13912,4.0,4.0,4.0
13913,4.0,4.0,4.0
13914,4.0,4.0,4.0
13915,4.0,4.0,4.0
13916,4.0,4.0,4.0
13917,4.0,4.0,4.0
13918,4.0,4.0,4.0
13919,4.0,4.0,4.0
13920,4.0,4.0,4.0
13921,4.0,4.0,4.0
13922,4.0,4.0,4.0
13923,4.0,4.0,4.0
13924,4.0,4.0,4.0
